molecule_chembl_id,smiles,activity_type
CHEMBL4175003,COc1ccc(C(=O)CCc2cc[n+](Cc3ccccc3C(F)(F)F)cc2C#N)cc1OC.[Br-],active
CHEMBL4159880,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C#N)cc1OC.[Br-],active
CHEMBL4164981,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(F)(F)F)C2=O,active
CHEMBL4166464,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3Cl)cc1C(N)=O)C2=O.[Br-],active
CHEMBL4174372,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(N)=O)C2=O.[Br-],active
CHEMBL4173313,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](CCc3ccccc3)cc1C(N)=O)C2.[Br-],active
CHEMBL4159243,COC(=O)c1ccccc1C[n+]1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c(C(=O)Oc2c(Cl)cc(Cl)cc2Cl)c1.[Br-],active
CHEMBL4165973,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(=O)O)cc1OC.[Br-],active
CHEMBL4165562,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(C)=O)cc1OC.[Br-],active
CHEMBL4176179,COc1ccc2c(c1)CCC(Cc1cc[n+](CC3CCCCC3)cc1C(C)=O)C2=O.[I-],active
CHEMBL4172797,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccc(C)cc3)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4172353,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccc(Cl)cc3)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4173405,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C(F)(F)F)c3)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4168987,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C)c3)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4161065,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4160115,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(F)c3)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4168037,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3F)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4177133,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4166513,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2=O.[Br-],active
CHEMBL4162015,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)CC2.[Br-],active
CHEMBL4169938,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)CC2.[Br-],active
CHEMBL4170331,CC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CC1Cc2cc(O)ccc2C1=O.[Br-],active
CHEMBL4159705,COc1cc2c(cc1O)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2,active
CHEMBL4173784,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OCC(F)(F)F)ccc2C1=O.[Br-],active
CHEMBL4173239,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C)c3)cc1Br)C2=O.[Br-],active
CHEMBL4165327,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1Br)C2.[Br-],active
CHEMBL4171568,COC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CCC(=O)c1ccc(OC)c(OC)c1.[Br-],active
CHEMBL4160310,COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C#N)cc1OC,active
CHEMBL4160696,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3)C=C1C(C)=O)CC2,active
CHEMBL4101303,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3cccc(Cl)c3)C=C1C(N)=O)C2,inactive
CHEMBL4164078,Cc1cc(=O)oc2cc(OCCCCCCSC(=S)N3CCCCC3)ccc12,active
CHEMBL4174729,Cc1cc(=O)oc2cc(OCCCCCSC(=S)N3CCCCC3)ccc12,active
CHEMBL4167524,Cc1cc(=O)oc2cc(OCCCCSC(=S)N3CCCCC3)ccc12,active
CHEMBL4159609,Cc1cc(=O)oc2cc(OCCCSC(=S)N3CCCCC3)ccc12,active
CHEMBL4175175,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCCC3)ccc12,active
CHEMBL4164540,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCC3)ccc12,active
CHEMBL4169394,Cc1cc(=O)oc2cc(OCCSC(=S)N(C)C)ccc12,inactive
CHEMBL4174290,c1ccc2c(c1)CN[C@@H](CN(CC[C@H]1CCCNC1)[C@H]1CCCc3cccnc31)C2,inactive
CHEMBL4177075,CN(C)C(=O)Oc1cccc2c1cc(C(=O)N(C)C)c[n+]2C.[I-],active
CHEMBL4171947,CC(C)NC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],active
CHEMBL4176452,COCCNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],active
CHEMBL4168588,CN(C)C(=O)Oc1cccc2c1cc(C(=O)Nc1ccccc1)c[n+]2C.[I-],active
CHEMBL4168198,COC(=O)CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],active
CHEMBL4160280,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NC1CCCCC1)c[n+]2C.[I-],active
CHEMBL4164761,CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],active
CHEMBL4175384,CC[n+]1cc(C(=O)NC)cc2c(OC(=O)N(C)C)cccc21.[I-],active
CHEMBL4176868,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],active
CHEMBL4165100,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCO)c[n+]2C.COS(=O)(=O)[O-],active
CHEMBL4168520,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCOCCN1C(=O)c3ccccc3C1=O)c[n+]2C.O=S(=O)([O-])C(F)(F)F,active
CHEMBL4171284,Nc1c2c(nc3c1C(c1ccccc1)NC(=S)N3)CCCC2,inactive
CHEMBL4163376,Cc1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1,inactive
CHEMBL4166003,Cc1cccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)c1,inactive
CHEMBL4160908,COc1ccccc1C1NC(=S)Nc2nc3c(c(N)c21)CCCC3,inactive
CHEMBL4176034,CN(C)c1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1,inactive
CHEMBL4159832,Nc1c2c(nc3c1C(c1ccc(F)cc1)NC(=S)N3)CCCC2,inactive
CHEMBL4174958,Nc1c2c(nc3c1C(c1cccc(Br)c1)NC(=S)N3)CCCC2,active
CHEMBL4164310,Nc1c2c(nc3c1C(c1cccc([N+](=O)[O-])c1)NC(=S)N3)CCCC2,inactive
CHEMBL4212110,O=C1Cc2ccc(NC(=O)c3cccc(Cl)c3)cc2CN1,active
CHEMBL4209728,Cc1cccc(C(=O)Nc2ccc3c(c2)CNC(=O)C3)c1,active
CHEMBL4214643,COc1ccccc1C(=O)Nc1ccc2c(c1)CNC(=O)C2,active
CHEMBL4213792,O=C(Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2)c1ccccc1,active
CHEMBL4208866,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1ccccc1,active
CHEMBL4218191,Cc1cccc(C(=O)N2Cc3cc(NC(=O)c4ccccc4)ccc3CC2=O)c1,active
CHEMBL4213253,COc1ccccc1C(=O)N1Cc2cc(NC(=O)c3ccccc3)ccc2CC1=O,active
CHEMBL4205954,O=C(Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2)c1cccc(Cl)c1,active
CHEMBL4217663,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1cccc(Cl)c1,active
CHEMBL4210316,Cc1cccc(C(=O)N2Cc3cc(NC(=O)c4cccc(Cl)c4)ccc3CC2=O)c1,active
CHEMBL4205425,COc1ccccc1C(=O)N1Cc2cc(NC(=O)c3cccc(Cl)c3)ccc2CC1=O,active
CHEMBL4214707,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(Cl)c2)C(=O)C3)c1,active
CHEMBL4209803,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(C)c2)C(=O)C3)c1,active
CHEMBL4209518,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2,active
CHEMBL4214430,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2,active
CHEMBL4205144,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1cccc(C)c1)C(=O)C2,active
CHEMBL4210041,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1OC)C(=O)C2,active
CHEMBL4217466,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4)cc3)ccc12.[Br-],active
CHEMBL4205764,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4F)cc3)ccc12.[Br-],active
CHEMBL4206041,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(F)c4)cc3)ccc12.[Br-],active
CHEMBL4217755,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(F)cc4)cc3)ccc12.[Br-],active
CHEMBL4210401,Cc1ccccc1C[n+]1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1.[Br-],active
CHEMBL4205520,Cc1cccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)c1.[Br-],active
CHEMBL4213874,Cc1ccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)cc1.[Br-],active
CHEMBL4208961,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4Br)cc3)ccc12.[Br-],active
CHEMBL4218281,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(Br)c4)cc3)ccc12.[Br-],active
CHEMBL4213345,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(Br)cc4)cc3)ccc12.[Br-],active
CHEMBL4205110,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc([N+](=O)[O-])c4)cc3)ccc12.[Br-],active
CHEMBL456881,O=c1c2ccccc2nc2n1CCC2,inactive
CHEMBL4202749,N#Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4218829,O=C(CNCc1ccccc1[N+](=O)[O-])Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4207101,O=C(CNCc1cc(F)cc(F)c1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4205651,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4210517,Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4210020,O=C(CNCCCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4214932,O=C(CNCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4212275,C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4207386,CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4217666,C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4212713,C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4205426,CCCCCCCCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4217139,CCCCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4208869,CCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4203988,CCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4217746,CCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4208322,CCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4213147,CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL4209420,CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
CHEMBL3234588,O/N=C/c1nc(CCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,active
CHEMBL451635,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,inactive
CHEMBL77510,O/N=C/c1ccccn1,inactive
CHEMBL709,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,active
CHEMBL1201217,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,active
CHEMBL4241840,COc1ccc2c(c1)C/C(=C/C1CCN(Cc3ccccc3)CC1)C2=O,active
CHEMBL4243474,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccccc1)C2=O,active
CHEMBL4244803,COc1ccc(-c2ccccc2/C=C2/Cc3cc(OC)ccc3C2=O)cc1,active
CHEMBL4242359,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccc3ccccc3c1)C2=O,active
CHEMBL4240861,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccc3nc(N)ccc3c1)C2=O,active
CHEMBL4285581,COc1ccc2nc3c(c(NCCNC(=O)c4sc(-c5ccnc(NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3,active
CHEMBL4286601,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,active
CHEMBL4288850,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,active
CHEMBL4289362,C[C@@H]1C[C@H]2CC(=O)[C@H]3CCC[N+]4([O-])CCC[C@]2(O)[C@]34C1,active
CHEMBL4281440,Cn1c2nc3ccccc3c-2c(NCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21,active
CHEMBL4280612,Nc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(CCCCn3cc(CO)nn3)C[C@H]2C1,active
CHEMBL4283770,CN(C)CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,active
CHEMBL4285471,CCN(CC)CCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,inactive
CHEMBL4291591,CN(CCCCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1)Cc1ccccc1,inactive
CHEMBL4283733,CCN(CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1)Cc1ccccc1,inactive
CHEMBL4289104,CN(C)CCCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,inactive
CHEMBL4278434,CCN(CC)CCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,inactive
CHEMBL1383041,O=C1/C(=C/c2ccc(O)cc2)COc2ccccc21,inactive
CHEMBL4292192,CCN(CC)c1ccc(/C=C/c2cc(N3CCCCC3)c3ccccc3n2)cc1,inactive
CHEMBL4276675,CN(CCCCCN1C(=O)c2ccccc2S1(=O)=O)Cc1ccccc1,active
CHEMBL4225157,C#CCNc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,active
CHEMBL4284235,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)OCCN(C)C)cc3c2=O)cc1,active
CHEMBL4291046,CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccc(Cl)cc3)cc(=O)c2c1,active
CHEMBL4279297,Cc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1C,active
CHEMBL4287595,COc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1,active
CHEMBL4292235,Cc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1,active
CHEMBL4285714,CN(C)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1,active
CHEMBL4285972,CN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,inactive
CHEMBL4284506,O=C(COc1ccc(-c2ccccc2)cc1)N1CCC(N2CCOCC2)CC1,inactive
CHEMBL4295165,CCN1CCN(CCCNC(=O)COc2ccc(-c3ccccc3)cc2)CC1,inactive
CHEMBL4288000,CN1CCN(CCCNC(=O)COc2ccc(-c3ccccc3)cc2)CC1,inactive
CHEMBL4277357,O=C(COc1ccc(-c2ccccc2)cc1)NCCCN1CCCCC1,inactive
CHEMBL4291400,CCN1CCN(C2CCN(C(=O)COc3ccc(I)cc3)CC2)CC1,inactive
CHEMBL4280753,CCN1CCN(CCCNC(=O)COc2ccc(I)cc2)CC1,inactive
CHEMBL4281203,CN1CCN(CCCNC(=O)COc2ccc(I)cc2)CC1,inactive
CHEMBL4289086,O=C(COc1ccc(I)cc1)NCCCN1CCCCC1,inactive
CHEMBL4284619,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccc(OC)cc4)cc3)CC2)CC1,inactive
CHEMBL4292499,CCN1CCN(CCCNC(=O)COc2ccc(-c3ccc(OC)cc3)cc2)CC1,inactive
CHEMBL4283139,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCN(C)CC3)cc2)cc1,inactive
CHEMBL4290992,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCCCC3)cc2)cc1,inactive
CHEMBL4276694,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4F)cc3)CC2)CC1,inactive
CHEMBL4285759,Cc1cccc2c1ccc1c3c(c(=O)oc(=O)c12)[C@@H](C)CO3,inactive
CHEMBL4289318,COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC,active
CHEMBL4282527,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1,active
CHEMBL4294609,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2[nH]1,active
CHEMBL4287548,COc1ccc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,active
CHEMBL4291372,COc1ccc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,active
CHEMBL4277332,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2c(O)cc(O)cc2o1,active
CHEMBL4284591,COc1cc(OC)c2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,active
CHEMBL4292477,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,active
CHEMBL4285779,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,active
CHEMBL4291296,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,active
CHEMBL4283450,COc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,active
CHEMBL4294701,COc1cccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c12,active
CHEMBL4285601,COc1cc2oc(C(=O)OCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,active
CHEMBL4292446,COc1cc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,active
CHEMBL4290940,COc1ccc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,active
CHEMBL4292399,Cl.Cl.Nc1ccc(O)c(Cn2cccn2)c1,inactive
CHEMBL4286677,Cl.Cl.Nc1ccc(O)c(Cn2ccnc2)c1,inactive
CHEMBL4294906,Cl.Cl.Nc1ccc(O)c(CN2CCOCC2)c1,inactive
CHEMBL4288558,Cl.Cl.Nc1ccc(O)c(CN2CCCCC2)c1,inactive
CHEMBL4285213,CCCN(CCC)Cc1cc(N)ccc1O.Cl.Cl,inactive
CHEMBL4282360,CCCCCCN(C)Cc1cc(N)ccc1O.Cl.Cl,inactive
CHEMBL4283986,CCCCCN(C)Cc1cc(N)ccc1O.Cl.Cl,inactive
CHEMBL4280848,CCCCN(C)Cc1cc(N)ccc1O.Cl.Cl,inactive
CHEMBL4288742,CCCN(C)Cc1cc(N)ccc1O.Cl.Cl,inactive
CHEMBL4284261,CCN(C)Cc1cc(N)ccc1O.Cl.Cl,inactive
CHEMBL4276921,CN(C)Cc1cc(N)ccc1O.Cl.Cl,inactive
CHEMBL4292574,CNCc1cc(N)ccc1O.Cl.Cl,inactive
CHEMBL4292766,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,active
CHEMBL4284475,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O,active
CHEMBL4438650,COc1ccc(-c2cc(=O)c3cc(OC)c(O)c([C@H]4CCC(=O)N4)c3o2)cc1,inactive
CHEMBL4532623,COc1ccc(-c2cc(=O)c3cc(OC)c(O)c([C@@H]4CCC(=O)N4)c3o2)cc1,inactive
CHEMBL369768,COc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1,inactive
CHEMBL4578305,COc1ccc(C2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)cc1,inactive
CHEMBL362378,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,inactive
CHEMBL393417,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4,inactive
CHEMBL241806,COc1cc2c(cc1OC)[C@]1(O)C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4,inactive
CHEMBL3311038,COc1cc(OC)c(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)cc1OC,inactive
CHEMBL3311040,COc1ccc(-c2coc3c4c(ccc3c2=O)OC(C)(C)C=C4)cc1OC,inactive
CHEMBL4583273,CN1c2ccc(OC(=O)NCCCCCCN3CCCC3)cc2CN2CCc3ccccc3C21,active
CHEMBL4533477,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,active
CHEMBL4451843,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1c2ccccc2nc2ccccc12,active
CHEMBL4470448,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,active
CHEMBL4464759,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O,active
CHEMBL4530960,Cc1c(C)c2ccc(OCC3CCN(CCCO[N+](=O)[O-])CC3)cc2oc1=O,active
CHEMBL4578377,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O,active
CHEMBL4537101,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2[nH]ccc12,active
CHEMBL4540355,COc1c(C(=O)CCC2CCN(Cc3ccccc3)CC2)cc(Cl)c2[nH]c([Si](C)(C)C)cc12,active
CHEMBL4526050,COc1c(C(=O)CCC2CCN(Cc3ccccc3)CC2)cc(Cl)c2[nH]ccc12,active
CHEMBL4444843,O=C(CCC1CCN(CC2CCCCC2)CC1)c1cc(Cl)c2[nH]ccc2c1,active
CHEMBL4585990,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]ccc2c1,active
CHEMBL4529710,O=C(CCC1CCN(CC2CCCCC2)CC1)c1ccc2[nH]ccc2c1,active
CHEMBL4562793,O=C(CCC1CCN(CC2CCCC2)CC1)c1ccc2[nH]ccc2c1,active
CHEMBL4567394,CCCCN1CCC(CCC(=O)c2ccc3[nH]ccc3c2)CC1,active
CHEMBL4454706,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)ccc2[nH]ccc12,active
CHEMBL4559904,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2C,active
CHEMBL4578844,O=C(CCC1CCN(CC2CCCCC2)CC1)c1ccc2c(ccn2Cc2ccccc2)c1,active
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,active
CHEMBL4444239,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4cncn4)cc3)C2)cc1OC,inactive
CHEMBL4476639,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4ccnc4)cc3)C2)cc1OC,inactive
CHEMBL4448071,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4cnc5ccccc54)cc3)C2)cc1OC,inactive
CHEMBL4465544,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)cc1OC,inactive
CHEMBL4576193,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCC(Cc5ccccc5)CC4)cc3)C2)cc1OC,inactive
CHEMBL4594199,CCN1CCN(c2ccc(C3CC(c4ccc(OC)c(OC)c4)=NN3C(C)=O)cc2)CC1,inactive
CHEMBL4445377,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCC(C)CC4)cc3)C2)cc1OC,inactive
CHEMBL4483487,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(c5ccccc5)CC4)cc3)C2)cc1OC,inactive
CHEMBL4475612,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)cc1,inactive
CHEMBL4532224,CCN1CCN(c2ccc(C3CC(c4ccc(OC)cc4)=NN3C(C)=O)cc2)CC1,inactive
CHEMBL14638,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,inactive
CHEMBL4580216,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccccc1,active
CHEMBL4435058,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cl)cc1,active
CHEMBL4435178,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Br)cc1,active
CHEMBL4525409,COc1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,active
CHEMBL4458648,S=C(NCc1ccccc1)NNc1c2c(nc3ccccc13)CCCC2,active
CHEMBL4459154,NS(=O)(=O)c1ccc(NC(=S)NNc2c3c(nc4ccccc24)CCCC3)cc1,active
CHEMBL4522757,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NCCNc1c2c(nc3ccccc13)CCCC2,active
CHEMBL140476,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,active
CHEMBL4443426,O=C(CCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,active
CHEMBL199861,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,active
